    0.18818E+00    0.20822E+04
    0.19198E+00    0.20302E+04
    0.19586E+00    0.19714E+04
    0.19982E+00    0.19048E+04
    0.20386E+00    0.18313E+04
    0.20797E+00    0.17531E+04
    0.21218E+00    0.16734E+04
    0.21646E+00    0.15955E+04
    0.22083E+00    0.15222E+04
    0.22530E+00    0.14559E+04
    0.22985E+00    0.13980E+04
    0.23449E+00    0.13488E+04
    0.23923E+00    0.13069E+04
    0.24406E+00    0.12701E+04
    0.24899E+00    0.12356E+04
    0.25402E+00    0.12006E+04
    0.25915E+00    0.11627E+04
    0.26439E+00    0.11210E+04
    0.26973E+00    0.10760E+04
    0.27518E+00    0.10292E+04
    0.28074E+00    0.98283E+03
    0.28641E+00    0.93890E+03
    0.29219E+00    0.89911E+03
    0.29810E+00    0.86423E+03
    0.30412E+00    0.83372E+03
    0.31026E+00    0.80610E+03
    0.31653E+00    0.77963E+03
    0.32292E+00    0.75279E+03
    0.32945E+00    0.72461E+03
    0.33610E+00    0.69507E+03
    0.34289E+00    0.66516E+03
    0.34982E+00    0.63624E+03
    0.35689E+00    0.60933E+03
    0.36409E+00    0.58488E+03
    0.37145E+00    0.56272E+03
    0.37895E+00    0.54207E+03
    0.38661E+00    0.52192E+03
    0.39442E+00    0.50160E+03
    0.40239E+00    0.48105E+03
    0.41052E+00    0.46066E+03
    0.41881E+00    0.44108E+03
    0.42727E+00    0.42276E+03
    0.43590E+00    0.40576E+03
    0.44471E+00    0.38977E+03
    0.45369E+00    0.37434E+03
    0.46286E+00    0.35913E+03
    0.47221E+00    0.34412E+03
    0.48174E+00    0.32956E+03
    0.49148E+00    0.31568E+03
    0.50141E+00    0.30259E+03
    0.51153E+00    0.29018E+03
    0.52187E+00    0.27823E+03
    0.53241E+00    0.26661E+03
    0.54317E+00    0.25531E+03
    0.55414E+00    0.24446E+03
    0.56533E+00    0.23412E+03
    0.57675E+00    0.22427E+03
    0.58840E+00    0.21482E+03
    0.60029E+00    0.20568E+03
    0.61242E+00    0.19688E+03
    0.62479E+00    0.18844E+03
    0.63741E+00    0.18036E+03
    0.65029E+00    0.17263E+03
    0.66342E+00    0.16522E+03
    0.67683E+00    0.15811E+03
    0.69050E+00    0.15128E+03
    0.70445E+00    0.14473E+03
    0.71868E+00    0.13845E+03
    0.73320E+00    0.13242E+03
    0.74801E+00    0.12665E+03
    0.76312E+00    0.12111E+03
    0.77854E+00    0.11580E+03
    0.79426E+00    0.11071E+03
    0.81031E+00    0.10583E+03
    0.82668E+00    0.10116E+03
    0.84338E+00    0.96686E+02
    0.86041E+00    0.92400E+02
    0.87780E+00    0.88297E+02
    0.89553E+00    0.84368E+02
    0.91362E+00    0.80607E+02
    0.93208E+00    0.77007E+02
    0.95091E+00    0.73562E+02
    0.97011E+00    0.70266E+02
    0.98971E+00    0.67111E+02
    0.10097E+01    0.64094E+02
    0.10301E+01    0.61206E+02
    0.10509E+01    0.58445E+02
    0.10721E+01    0.55803E+02
    0.10938E+01    0.53276E+02
    0.11159E+01    0.50860E+02
    0.11384E+01    0.48550E+02
    0.11614E+01    0.46340E+02
    0.11849E+01    0.44228E+02
    0.12088E+01    0.42209E+02
    0.12333E+01    0.40279E+02
    0.12582E+01    0.38433E+02
    0.12836E+01    0.36670E+02
    0.13095E+01    0.34985E+02
    0.13360E+01    0.33374E+02
    0.13630E+01    0.31836E+02
    0.13905E+01    0.30366E+02
    0.14186E+01    0.28961E+02
    0.14472E+01    0.27620E+02
    0.14765E+01    0.26338E+02
    0.15063E+01    0.25115E+02
    0.15367E+01    0.23946E+02
    0.15678E+01    0.22830E+02
    0.15994E+01    0.21765E+02
    0.16318E+01    0.20748E+02
    0.16647E+01    0.19777E+02
    0.16984E+01    0.18850E+02
    0.17327E+01    0.17966E+02
    0.17677E+01    0.17121E+02
    0.18034E+01    0.16316E+02
    0.18398E+01    0.15547E+02
    0.18770E+01    0.14814E+02
    0.19149E+01    0.14114E+02
    0.19536E+01    0.13446E+02
    0.19930E+01    0.12809E+02
    0.20333E+01    0.12202E+02
    0.20744E+01    0.11623E+02
    0.21163E+01    0.11070E+02
    0.21590E+01    0.10543E+02
    0.22026E+01    0.10041E+02
    0.22471E+01    0.95619E+01
    0.22925E+01    0.91052E+01
    0.23388E+01    0.86697E+01
    0.23861E+01    0.82547E+01
    0.24343E+01    0.78590E+01
    0.24835E+01    0.74818E+01
    0.25336E+01    0.71224E+01
    0.25848E+01    0.67798E+01
    0.26370E+01    0.64533E+01
    0.26903E+01    0.61423E+01
    0.27447E+01    0.58459E+01
    0.28001E+01    0.55635E+01
    0.28567E+01    0.52944E+01
    0.29144E+01    0.50381E+01
    0.29733E+01    0.47939E+01
    0.30333E+01    0.45613E+01
    0.30946E+01    0.43398E+01
    0.31571E+01    0.41288E+01
